猕猴骑土牛|mí hóu qí tǔ niú
猖獗一时|chāng jué yī shí
猗欤休哉|yī yú xiū zāi
猗顿之富|yī dùn zhī fù
猛士如云|měng shì rú yún
猛将如云，谋臣似雨|měng jiàng rú yún，móu chén sì yǔ
猛将如云，谋臣如雨|měng jiàng rú yún，móu chén rú yǔ
猛志常在|měng zhì cháng zài
猛虎下山|měng hǔ xià shān
猛虎出山|měng hǔ chū shān
猛虎扑食|měng hǔ pū shí
猛虎插翅|měng hǔ chā chì
猛虎深山|měng hǔ shēn shān
猛虎添翼|měng hǔ tiān yì
猛虎离山|měng hǔ lí shān
猛风骤雨|měng fēng zhòu yǔ
猜三划五|cāi sān huà wǔ
猜拳行令|cāi quán xíng lìng
猜枚行令|cāi méi xíng lìng
猝不及防|cù bù jí fáng
猢狲入布袋|hú sūn rù bù dài
猥结蚊聚|wěi jié wén jù
猦穅及米|shì kǎn jí mǐ
猪八戒吃人参果，全不知滋味|zhū bā jiè chī rén shēn guǒ，quán bù zhī zī wèi
猪卑狗险|zhū bēi gǒu liǎn
猪朋狗友|zhū péng gǒu yǒu
猪狗不如|zhū gǒu bù rú
猪突豨勇|zhū tū xī yǒng
猫儿哭鼠|māo ér kū shǔ
猫哭老鼠|māo kū lǎo shǔ
猫哭耗子|māo kū hào zǐ
猫噬鹦鹉|māo shì yīng wǔ
猫鼠同乳|māo shǔ tóng rǔ
猫鼠同处|māo shǔ tóng chǔ
猫鼠同眠|māo shǔ tóng mián
猬结蚁聚|wèi jié yǐ jù
猬起鸡连|wèi qǐ jī lián
猬锋螗斧|wèi fēng táng fǔ
献可替不|xiàn kě tì fǒu
献可替否|xiàn kě tì fǒu
献曝之忱|xiàn pù zhī chén
献替可否|xiàn tì kě fǒu
献计献策|xiàn jì xiàn cè
献酬交错|xiàn chóu jiāo cuò
猱搔虎痒|náo sāo hǔ yǎng
猴头猴脑|hóu tóu hóu nǎo
猴子搏矢|hóu zǐ bó shǐ
猴子救月|hóu zǐ jiù yuè
猴年马月|hóu nián mǎ yuè
猿啼鹤唳|yuán tí hè lì
猿啼鹤怨|yuán tí hè yuàn
猿悲鹤怨|yuán bēi hè yuàn
猿惊鹤怨|yuán jīng hè yuàn
猿猴取月|yuán hóu qǔ yuè
猿穴坏山|yuán xué huài shān
猿臂之势|yuán bì zhī shì
猿藏熊缘|yuán cáng xióng yuán
猿鹤沙虫|yuán hè shā chóng
猿鹤虫沙|yuán hè chóng shā
獐头鼠目|zhāng tóu shǔ mù
獐麇马鹿|zhāng jūn mǎ lù
玄之又玄|xuán zhī yòu xuán
玄关妙理|xuán guān miào lǐ
玄圃积玉|xuán pǔ jī yù
玄妙入神|xuán miào rù shén
玄妙无穷|xuán miào wú qióng
玄妙莫测|xuán miào mò cè
玄机妙算|xuán jī miào suàn
玄衣督邮|xuán yī dū yóu
玄裳缟衣|xuán cháng gǎo yī
玄谋庙算|xuán móu miào suàn
玄辞冷语|xuán cí lěng yǔ
玄酒瓠脯|xuán jiǔ hù fǔ
玄香太守|xuán xiāng tài shǒu
玄黄翻覆|xuán huáng fān fù
率以为常|shuài yǐ wéi cháng
率兽食人|shuài shòu shí rén
率土之滨|shuài tǔ zhī bīn
率土同庆|shuài tǔ tóng qìng
率土宅心|shuài tǔ zhái xīn
率土归心|shuài tǔ guī xīn
率尔成章|shuài ěr chéng zhāng
率尔操觚|shuài ér cāo gū
率性任意|shuài xìng rèn yì
率由旧则|shuài yóu jiù zé
率由旧章|shuài yóu jiù zhāng
率马以骥|shuài mǎ yǐ jì
玉不琢，不成器|yù bù zhuó，bù chéng qì
玉人吹箫|yù rén chuī xiāo
玉佩琼琚|yù pèi qióng jū
玉兔银蟾|yù tù yín chán
玉关人老|yù guān rén lǎo
玉减香消|yù jiǎn xiāng xiāo
玉减香销|yù jiǎn xiāng xiāo
玉匣珠襦|yù xiá zhū rú
玉卮无当|yù zhī wú dàng
玉友金昆|yù yǒu jīn kūn
玉叶金枝|yù yè jīn zhī
玉叶金柯|yù yè jīn kē
玉圭金臬|yù guī jīn niè
玉堂人物|yù táng rén wù
玉堂金门|yù táng jīn mén
玉堂金马|yù táng jīn mǎ
玉女金童|yù nǚ jīn tóng
玉宇琼楼|yù yǔ qióng lóu
玉尺量才|yù chǐ liáng cái
玉山倾倒|yù shān qīng dǎo
玉山倾颓|yù shān qīng tuí
玉山将崩|yù shān jiāng bēng
玉山自倒|yù shān zì dǎo
玉律金科|yù lǜ jīn kē
玉惨花愁|yù cǎn huā chóu
玉想琼思|yù xiǎng qióng sī
玉成之恩|yù chéng zhī ēn
玉成其事|yù chéng qí shì
玉成其美|yù chéng qí měi
玉振金声|yù zhèn jīn shēng
玉昆金友|yù kūn jīn yǒu
玉枝金叶|yù zhī jīn yè
玉柱擎天|yù zhù qíng tiān
玉树临风|yù shù lín fēng
玉树琼枝|yù shù qióng zhī
玉树盈阶|yù shù yíng jiē
玉树芝兰|yù shù zhī lán
玉楼受诏|yù lóu shòu zhào
玉楼赴召|yù lóu fù zhào
玉楼金殿|yù lóu jīn diàn
玉楼金阁|yù lóu jīn gé
玉楼金阙|yù lóu jīn què
玉楼银海|yù lóu yín hǎi
玉殒香消|yù yǔn xiāng xiāo
玉殿嫦娥|yù diàn cháng é
玉毁椟中|yù huǐ dú zhōng
玉汝于成|yù rǔ yú chéng
玉洁冰清|yù jié bīng qīng
玉洁松贞|yù jié sōng zhēn
玉润冰清|yù rùn bīng qīng
玉润珠圆|yù rùn zhū yuán
玉液琼浆|yù yè qióng jiāng
玉液金波|yù yè jīn bō
玉液金浆|yù yè jīn jiāng
玉清冰洁|yù qīng bīng jié
玉漏犹滴|yù lòu yóu dī
玉烛调和|yù zhú tiáo hé
玉燕投怀|yù yàn tóu huái
玉琢成器|yù zhuó chéng qì
玉石不分|yù shí bù fēn
玉石俱摧|yù shí jù cuī
玉石俱烬|yù shí jù jìn
玉石俱焚|yù shí jù fén
玉石俱碎|yù shí jù suì
玉石同沉|yù shí tóng chén
玉石同烬|yù shí tóng jìn
玉石同焚|yù shí tóng fén
玉石同碎|yù shí tóng suì
玉石杂糅|yù shí zá róu
玉石混淆|yù shí hùn xiáo
玉石皆碎|yù shí jiē suì
玉石相揉|yù shí xiāng róu
玉石难分|yù shí nán fēn
玉砌雕阑|yù qì diāo lán
玉碎珠沉|yù suì zhū chén
玉碎瓦全|yù suì wǎ quán
玉碎花消|yù suì huā xiāo
玉碎花销|yù suì huā xiāo
玉碎香残|yù suì xiāng cán
玉碎香消|yù suì xiāng xiāo
玉碎香销|yù suì xiāng xiāo
玉立亭亭|yù lì tíng tíng
玉箫金琯|yù xiāo jīn guǎn
玉箫金管|yù xiāo jīn guǎn
玉粒桂薪|yù lì guì xīn
玉翼婵娟|yù yì chán juān
玉葬香埋|yù zàng xiāng mái
玉貌花容|yù mào huā róng
玉质金相|yù zhì jīn xiàng
玉走金飞|yù zǒu jīn fēi
玉软花柔|yù ruǎn huā róu
玉软香温|yù ruǎn xiāng wēn
玉阶彤庭|yù jiē tóng tíng
玉除彤庭|yù chú tóng tíng
玉食锦衣|yù shí jǐn yī
玉马朝周|yù mǎ cháo zhōu
玉骨冰姿|yù gǔ bīng zī
玉骨冰肌|yù gǔ bīng jī
王佐之才|wáng zuǒ zhī cái
王佐之材|wáng zuǒ zhī cái
王侯将相|wáng hóu jiàng xiàng
王八羔子|wáng bā gāo zǐ
王公大人|wáng gōng dà rén
王公贵人|wáng gōng guì rén
王公贵戚|wáng gōng guì qī
王司敬民|wáng sī jìng mín
王后卢前|wáng hòu lú qián
王子犯法，与庶民同罪|wáng zǐ fàn fǎ，yǔ shù mín tóng zuì
王子犯法，庶民同罪|wáng zǐ fàn fǎ，shù mín tóng zuì
王孙公子|wáng sūn gōng zǐ
王孙贵戚|wáng sūn guì qī
王室如毁|wáng shì rú huǐ
王室鞅掌|wáng shì yāng zhǎng
王杨卢骆|wáng yáng lú luò
王法无情|wáng fǎ wú qíng
王祥卧冰|wáng xiáng wò bīng
王谢风流|wáng xiè fēng liú
王贡弹冠|wáng gòng dàn guàn
王道乐土|wáng dào lè tǔ
王阳在位，贡公弹冠|wáng yáng zài wèi，gòng gōng tán guān
王顾左右而言他|wáng gù zuǒ yòu ér yán tā
玩世不恭|wán shì bù gōng
玩世不羁|wán shì bù jī
玩于股掌之上|wán yú gǔ zhǎng zhī shàng
玩人丧德|wán rén shàng dé
玩儿不转|wán ér bù zhuàn
玩兵黩武|wán bīng dú wǔ
玩岁愒日|wán suì kài rì
玩岁愒时|wán suì kài shí
玩岁愒月|wán suì kài yuè
玩弄词藻|wán nòng cí zǎo
玩忽职守|wán hū zhí shǒu
玩故习常|wán gù xí cháng
玩日愒岁|wán rì kài suì
玩日愒时|wán rì kài shí
玩日愒月|wán rì kài yuè
玩时愒日|wán shí kài rì
玩时贪日|wán shí tān rì
玩法徇私|wán fǎ xún sī
玩火自焚|wán huǒ zì fén
玩物丧志|wán wù sàng zhì
玩物溺志|wán wù nì zhì
环堵之室|huán dǔ zhī shì
环堵萧然|huán dǔ xiāo rán
环林璧水|huán lín bì shuǐ
环肥燕瘦|huán féi yàn shòu
现世报|xiàn shì bào
现世现报|xiàn shì xiàn bòo
现买现卖|xiàn mǎi xiàn mài
现实主义|xiàn shí zhǔ yì
现成饭|xiàn chéng fàn
现时报|xiàn shí bào
现炒现卖|xiàn chǎo xiàn mài
现贩现卖|xiàn fàn xiàn mài
现身说法|xiàn shēn shuō fǎ
现钟不打|xiàn zhōng bù dǎ
现钟弗打|xiàn zhōng fú dǎ
玲珑剔透|líng lóng tī tòu
玲珑小巧|líng lóng xiǎo qiǎo
玲珑透漏|líng lóng tòu lòu
珊珊来迟|shān shān lái chí
珊瑚在网|shān hú zài wǎng
珊瑚木难|shān hú mù nàn
珍产淫货|zhēn chǎn yín huò
珍味佳肴|zhēn wèi jiā yáo
珍楼宝屋|zhēn lóu bǎo wū
珍禽奇兽|zhēn qín qí shòu
珍禽异兽|zhēn qín yì shòu
珍羞美味|zhēn xiū měi wèi
珍肴异馔|zhēn yáo yì zhuàn
珍藏密敛|zhēn cáng mì liǎn
珍馐美馔|zhēn xiū měi zhuàn
珞珞如石|luò luò rú shí
珠光宝气|zhū guāng bǎo qì
珠围翠拥|zhū wéi cuì yōng
珠围翠绕|zhū wéi cuì rào
珠圆玉洁|zhū yuán yù jié
珠圆玉润|zhū yuán yù rùn
珠宫贝阙|zhū gōng bèi què
珠履三千|zhū lǚ sān qiān
珠投璧抵|zhū tóu bì dǐ
珠槃玉敦|zhū pán yù dūn
珠歌翠舞|zhū gē cuì wǔ
珠残玉碎|zhū cán yù suì
珠残璧碎|zhū cán bì suì
珠沉沧海|zhū chén cāng hǎi
珠沉玉没|zhū chén yù mò
珠沉玉碎|zhū chén yù suì
珠沉玉磒|zhū chén yù zǐ
珠沉玉陨|zhū chén yù yǔn
珠沉璧碎|zhū chén bì suì
珠泪偷弹|zhū lèi tōu tán
珠流璧转|zhū liú bì zhuǎn
珠玉之论|zhū yù zhī lùn
珠玉在侧|zhū yù zài cè
珠玉在傍|zhū yù zài bàng
珠玑咳唾|zhū jī ké tuò
珠玑满腹|zhū jī mǎn fù
珠璧交辉|zhū bì jiāo huī
珠璧联辉|zhū bì lián huī
珠盘玉敦|zhū pán yù dūn
珠窗网户|zhū chuāng wǎng hù
珠箔银屏|zhū bó yín píng
珠绕翠围|zhū rào cuì wéi
珠翠之珍|zhū cuì zhī zhēn
珠翠罗绮|zhū cuì luó qǐ
珠联玉映|zhū lián yù yìng
珠联璧合|zhū lián bì hé
珠落玉盘|zhū luò yù pán
珠襦玉匣|zhū rú yù xiá
珠规玉矩|zhū guī yù jǔ
珠辉玉丽|zhū huī yù lì
珠辉玉映|zhū huī yù yìng
珠还合浦|zhū huán hé pǔ
珠连璧合|zhū lián bì hé
珠零玉落|zhū líng yù luò
珠零锦粲|zhū líng jǐn càn
珥金拖紫|ěr jīn tuō zǐ
珪璋特达|guī zhāng tè dá
班功行赏|bān gōng xíng shǎng
班师回俯|bān shī huí fǔ
班师回朝|bān shī huí cháo
班师得胜|bān shī dé shèng
班师振旅|bān shī zhèn lǚ
班班可考|bān bān kě kǎo
班荆道故|bān jīng dào gù
班荆道旧|bān jīng dào jiù
班行秀出|bān háng xiù chū
班衣戏彩|bān yī xì cǎi
班衣戏采|bān yī xì cǎi
班门弄斧|bān mén nòng fǔ
班门调斧|bān mén diào fǔ
班香宋艳|bān xiāng sòng yàn
班马文章|bān mǎ wén zhāng
班驳陆离|bān bó lù lí
琅嬛福地|láng huán fú dì
琅琅上口|láng láng shàng kǒu
理不忘乱|lǐ bù wàng luàn
理不胜词|lǐ bù shèng cí
理不胜辞|lǐ bù shèng cí
理之当然|lǐ zhī dāng rán
理亏心虚|lǐ kuī xīn xū
理冤摘伏|lǐ yuān tì fú
理冤擿伏|lǐ yuān tī fú
理冤释滞|lǐ yuān shì zhì
理固当然|lǐ gù dāng rán
理屈事穷|lǐ qū shì qióng
理屈词穷|lǐ qū cí qióng
理应如此|lǐ yìng rú cǐ
理所不容|lǐ suǒ bù róng
理所当然|lǐ suǒ dāng rán
理所必然|lǐ suǒ bì rán
理枉雪滞|lǐ wǎng xuě zhì
理正词直|lǐ zhèng cí zhí
理直气壮|lǐ zhí qì zhuàng
理纷解结|lǐ fēn jiě jié
理胜其辞|lǐ shèng qí cí
理过其辞|lǐ guò qí cí
琐尾流离|suǒ wěi liú lí
琐琐屑屑|suǒ suǒ xiè xiè
琐琐碎碎|suǒ suǒ suì suì
琢玉成器|zhuó yù chéng qì
琥珀拾芥|hǔ pò shí jiè
琨玉秋霜|kūn yù qiū shuāng
琪花玉树|qí huā yù shù
琪花瑶草|qí huā yáo cǎo
琳琅满目|lín láng mǎn mù
琳琅触目|lín láng chù mù
琴剑飘零|qín jiàn piāo líng
琴心剑胆|qín xīn jiàn dǎn
琴心相挑|qín xīn xiāng tiǎo
琴挑文君|qín tiāo wén jūn
琴断朱弦|qín duàn zhū xián
琴棋书画|qín qí shū huà
琴歌酒赋|qín gē jiǔ fù
琴瑟不调|qín sè bù tiáo
琴瑟之好|qí sè zhī hǎo
琴瑟和同|qín sè hé tóng
琴瑟和好|qín sè hé hǎo
琴瑟和谐|qín sè hé xié
琴瑟失调|qín sè shī tiáo
琴瑟相调|qín sè xiāng tiáo
琴瑟调和|qín sè tiáo hé
琵琶别弄|pí pá bié nòng
琵琶别抱|pí pá bié bào
琵琶旧语|pí pá jiù yǔ
琵琶胡语|pí pá hú yǔ
琼厨金穴|qióng chú jīn xué
琼台玉宇|qióng tái yù yǔ
琼台玉阁|qióng tái yù gé
琼堆玉砌|qióng duī yù qì
琼岛春云|qióng dǎo chūn yún
琼府金穴|qióng fǔ jīn xué
琼林玉枝|qióng lín yù zhī
琼林玉树|qióng lín yù shù
琼林玉质|qióng lín yù zhì
琼枝玉叶|qióng zhī yù yè
琼枝玉树|qióng zhī yù shù
琼楼玉宇|qióng lóu yù yǔ
琼楼金阙|qióng lóu jīn què
琼浆玉液|qióng jiāng yù yè
琼浆金液|qióng jiāng jīn yè
瑕不掩玉|xiá bù yǎn yù
瑕不掩瑜|xiá bù yǎn yú
瑕不揜瑜|xiá bù yǎn yú
瑕不搑瑜|xiá bù yǎn yú
瑕瑜互见|xiá yú hù jiàn
瑚琏之器|hú liǎn zhī qì
瑚琏之资|hú liǎn zhī zī
瑜不掩瑕|yú bù yǎn xiá
瑜不揜瑕|yú bù yǎn xiá
瑜不搑瑕|yú bù yǎn xiá
瑜百瑕一|yú bǎi xiá yī
瑞兽珍禽|ruì shòu zhēn qín
瑞应灾异|ruì yìng zāi yì
瑞彩祥云|ruì cǎi xiáng yún
瑞气祥云|ruì qì xiáng yún
瑞雪兆丰年|ruì xuě zhào fēng nián
瑞雪霏霏|ruì xuě fēi fēi
瑟弄琴调|sè nòng qín tiáo
瑟瑟缩缩|sè sè suō suō
瑟调琴弄|sè tiáo qín nòng
瑰意奇行|guī yì qí xíng
瑰意琦行|guī yì qí xíng
瑶台琼室|yáo tái qióng shì
瑶台银阙|yáo tái yín què
瑶台阆苑|yáo tái làng yuàn
瑶林玉树|yáo lín yù shù
瑶林琼树|yáo lín qióng shù
瑶池女使|yáo shi nǚ shǐ
瑶池玉液|yáo shi yù yè
瑶池阆苑|yáo chí liáng yuàn
瑶环瑜珥|yáo huán yú ěr
瑶花琪树|yáo huā qí shù
瑶草奇花|yáo cǎo qí huā
瑶草琪花|yáo cǎo qí huā
瑶草琪葩|yáo cǎo qí pā
璀璨夺目|cuǐ càn duó mù
璇玑改度|xuán jī gǎi dù
璇霄丹台|xuán xiāo dān tái
璇霄丹阙|xuán xiāo dān què
璞玉浑金|pú yù hún jīn
璞金浑玉|pú jīn hún yù
璧合珠联|bì hé zhū lián
璧合珠连|bì hé zhū lián
璧坐玑驰|bì zuò jī chí
瓜代之期|guā dài zhī qī
瓜分豆剖|guā fēn dòu pōu
瓜分鼎峙|guā fēn dǐng zhì
瓜剖棋布|guā pōu qí bù
瓜剖豆分|guā pōu dòu fēn
瓜区豆分|guā qū dòu fēn
瓜字初分|guā zì chū fēn
瓜李之嫌|guā lǐ zhī xián
瓜熟蒂落|guā shú dì luò
瓜瓞绵绵|guā dié mián mián
瓜田不纳履，李下不整冠|guā tián bù nà lǚ，lǐ xià bù zhěng guān
瓜田不纳履，李下不正冠|guā tián bù nà lǚ，lǐ xià bù zhèng guān
瓜田之嫌|guā tián zhī xián
瓜田李下|guā tián lǐ xià
瓜皮搭李树|guā pǐ dā lǐ shù
瓜皮搭李皮|guā pí dā lǐ pí
瓜葛相连|guā gě xiāng lián
瓜蔓抄|guā wàn chāo
瓜连蔓引|guā lián màn yǐn
瓢泼大雨|piáo pō dà yǔ
瓦上霜|wǎ shàng shuāng
瓦合之卒|wǎ hé zhī zú
瓦器蚌盘|wǎ qì bàng pán
瓦影之鱼|wǎ yǐng huā yú
瓦影龟鱼|wǎ yǐng guī yú
瓦查尿溺|wǎ chá niào nì
瓦棺篆鼎|wǎ guān zhuàn dǐng
瓦玉集糅|wǎ yù jí róu
瓦缶雷鸣|wǎ fǒu léi míng
瓦罐不离井上破|wǎ guàn bù lí jǐng shàng pò
瓦罐不离井口破|wǎ guàn bù lǐ jǐng kǒu pò
瓦解云散|wǎ jiě yún sàn
瓦解冰泮|wǎ jiě bīng pàn
瓦解冰消|wǎ jiě bīng xiāo
瓦解冰销|wǎ jiě bīng xiāo
瓦解土崩|wǎ jiě tǔ bēng
瓦解星散|wǎ jiě xīng sàn
瓦解星飞|wǎ jiě xīng fēi
瓦釜之鸣|wǎ fǔ zhí míng
瓦釜雷鸣|wǎ fǔ léi míng
瓦鸡陶犬|wǎ jī táo quǎn
瓮中之鳖|wèng zhōng zhī biē
瓮中捉鳖|wèng zhōng zhuō biē
瓮声瓮气|wèng shēng wèng qì
瓮天之见|wèng tiān zhī jiàn
瓮天蠡海|wèng tiān lí hǎi
瓮尽杯干|wèng jìn bēi gān
瓮牖桑枢|wèng yǒu sāng shū
瓮牖绳枢|wèng yǒu shéng shū
瓮里醯鸡|wèng lǐ xī jī
瓯饭瓢饮|ōu fàn piáo yǐn
瓶坠簪折|píng zhùi zān zhé
瓶沉簪折|píng chén zān zhé
瓶罄罍耻|píng qìng léi chǐ
甄奇录异|zhēn qí lù yì
甄心动惧|zhēn xīn dòng jù
甄才品能|zhēn cái pǐn néng
甄烦就简|zhēn fán jiù jiǎn
甄繁就简|zhēn fán jiù jiǎn
甑尘釜鱼|zēng chén fǔ yú
甑生尘|zèng shēng chén
甑釜生尘|zēng fǔ shēng chén
甘为戎首|gān wéi róng shǒu
甘之如荠|gān zhī rú jì
甘之如饴|gān zhī rú yí
甘之若素|gān zhī ruò sù
甘之若饴|gān zhī ruò yí
甘井先竭|gān jǐng xiān jié
甘冒虎口|gān mào hǔ kǒu
甘分随时|gān fèn suí shí
甘处下流|gān chǔ xià liú
甘居下流|gān jū xià liú
甘居人后|gān jū rén hòu
甘心为伍|gān xīn wéi wǔ
甘心乐意|gān xīn lè yì
甘心受罚|gān xīn shòu fá
甘心如荠|gān xīn rú jì
甘心屈从|gān xīn qū cóng
甘心忍受|gān xīn rěn shòu
甘心情原|gān xīn qíng yuán
甘心情愿|gān xīn qíng yuàn
甘心瞑目|gān xīn míng mù
甘心鈇钺|gān xīn fū yuè
甘心首疾|gān xīn shǒu jí
甘拜下风|gān bài xià fēng
甘旨肥浓|gān zhǐ féi nóng
甘棠之惠|gān táng zhī huì
甘棠之爱|gān táng zhī ài
甘棠遗爱|gān táng yí ài
甘死如饴|gān sǐ rú yí
甘泉必竭|gān quán bì jié
甘瓜苦蒂|gān guā kǔ dì
甘脆肥浓|gān cuì féi nóng
甘脆肥醲|gān cuì féi nóng
甘苦与共|gān kǔ yǔ gòng
甘言厚币|gān yán hòu bì
甘言厚礼|gān yán hòu lǐ
甘言好辞|gān yán hǎo cí
甘言媚词|gān yán mèi cí
甘言巧辞|gān yán qiǎo cí
甘言美语|gān yán měi yǔ
甘言蜜语|gān yán mì yǔ
甘败下风|gān bài xià fēng
甘贫乐道|gān pín lè dào
甘贫守分|gān pín shǒu fèn
甘贫守志|gān pín shǒu zhì
甘贫守节|gān pín shǒu jié
甘贫苦节|gān pín kǔ jié
甘酒嗜音|gān jiǔ shì yīn
甘雨随车|gān yǔ suí chē
甘露法雨|gān lù fǎ yǔ
甘食好衣|gān shí hǎo yī
甘馨之费|gān xīn zhī fèi
甚嚣尘上|shèn xiāo chén shàng
甜嘴蜜舌|tián zuǐ mì shé
甜蜜动听|tián mì dòng tīng
甜言媚语|tián yán mèi yǔ
甜言美语|tián yán měi yǔ
甜言蜜语|tián yán mì yǔ
甜言软语|tián yán ruǎn yǔ
甜语花言|tián yǔ huā yán
甜酸苦辣|tián suān kǔ là
生上起下|shēng shàng qǐ xià
生不如死|shēng bù rú sǐ
生不逢场|shēng bù féng cháng
生不逢时|shēng bù féng shí
生不逢辰|shēng bù féng chén
生不遇时|shēng bù yù shí
生世不谐|shēng shì bù xié
生之者众，食之者寡|shēng zhī zhě zhòng，shí zhī zhě guǎ
生事微渺|shēng shì wēi miǎo
生事扰民|shēng shì rǎo mín
生于忧患而死于安乐|shēng yú yōu huàn ér sǐ yú ān lè
生于忧患，死于安乐|shēng yú yōu huàn，sǐ yú ān lè
生人涂炭|shēng rén tú tàn
生众食寡|shēng zhòng shí guǎ
生佛万家|shēng fó wàn jiā
生儿育女|shēng ér yù nǚ
生公说法|shēng gōng shuō fǎ
生公说法，顽石点头|shēng gōng shuō fǎ，wán shí diǎn tóu
生关死劫|shēng guān sǐ jié
生刍一束|shēng chú yī shù
生则同衾，死则同穴|shēng zé tóng qīn，sǐ zé tóng xué
生别死离|shēng bié sǐ lí
生力军|shēng lì jūn
生功止过|shēng gōng zhǐ guò
生动活泼|shēng dòng huó pō
生发未燥|shēng fà wèi zào
生同衾，死同穴|shēng tóng qīn，sǐ tóng xué
生吞活剥|shēng tūn huó bō
生吞活夺|shēng tūn huó duó
生夺硬抢|shēng duó yìng qiǎng
生妖作怪|shēng yāo zuò guài
生子当如孙仲谋|shēng zǐ dāng rú sūn zhòng móu
生子痴，了官事|shēng zǐ chī，liǎo guān shì
生寄死归|shēng jì sǐ guī
生寡食众|shēng guǎ shí zhòng
生张熟魏|shēng zhāng shú wèi
生当作人杰，死亦为鬼雄|shēng dāng zuò rén jié，sǐ yì wéi guǐ xióng
生息蕃庶|shēng xī fán shù
生情见景|shēng qíng jiàn jǐng
生意兴隆|shēng yì xīng lóng
生意盎然|shēng yì àng rán
生我劬劳|shēng wǒ qú láo
生手生脚|shēng shǒu shēng jiǎo
生拉活扯|shēng lā huó chě
生拉硬扯|shēng lā yìng chě
生拉硬拽|shēng lā yìng zhuài
生拖死拽|shēng tuō sǐ zhuāi
生拼硬凑|shēng pīn yìng còu
生拽死拖|shēng zhuài sǐ tuō
生拽活拖|shēng zhuài huó tuō
生搬硬套|shēng bān yìng tào
生擒活拿|shēng qín huó ná
